"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"SST","DC-SBM",3,3,3.0455,"strong",1,0.49,1.2,0.09,1,0.465536723163842,0.949562701387519,0.192134052048764,-2711.56657331456,5423.13314662912,0.0192090395480226,120.2,1010,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9892625,0.75,1,2287.89836504353,0.00131791068864816,0.996907974398893,1,1,3542.50493386603,0.000555124868717095,0.406213704994193,0,1,858.038748447966,0.0165242834165935,1,1,1,0,NA,1,1,1,0,NA,0.996875,1,1,692.133573775875,0.0014979865682311,0.9861625,0.75,1,789.025849115724,0.00263491200230052,0.9493625,0,1,669.411617949296,0.00773455892959039,0.3845,0,1,868.463816247068,0.016218326430941,1,1.124,1.04925,1,0.996875,0.9518625,0.150741896720422,0.148901545972335,0.157647510821964,185.896,1233.13275,0.150040551500406,185,1
"SST","WST",5,5,5.00575,"strong",1,0.49,1.2,0.09,1,0.665536723163842,1,0,-3302.50275733756,6605.00551467513,0.015819209039548,723.213,1009,1,1,1,0,NA,0.962750098782284,0.857142857142857,1,1398.6999272217,0.00179152127172486,1,1,1,0,NA,0.9991375,1,1,3706.61032063202,0.000186311134121577,0.999829365079365,1,1,4000,6.77643304593363e-05,0.448090773809524,0.428571428571429,0.75,256.526466522454,0.00536730674927976,0.7,0.7,0.7,0,NA,0.673925069147599,0.6,0.7,1398.69992722174,0.00125406489020738,1,1,1,0,NA,0.9991375,1,1,3706.61032063202,0.000186311134121577,0.70505,0.7,0.8,272.182279930116,0.00149968205164612,0.3170625,0.3,0.6,233.092619143473,0.00462430212031377,7,10.0575,7.0915,0.7,1,0.705175,0.212684804409146,0.211759082217973,0.213504517356158,446.45875,2099.15,0.179218303145853,376,1
"SST","SST",5,4,4.013,"strong",1,0.49,1.2,0.09,1,0.665536723163842,0.738320520402129,0.567532808847065,-3391.49605748138,6782.99211496276,0.0576271186440678,451.359,1010,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.998675,1,1,1708.39773168343,0.000325306091504532,0.9981,1,1,1487.18599240592,0.000496413354535055,0.741056944444444,0.666666666666667,0.75,1198.88430198826,0.0014394811526385,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.998675,1,1,1708.39773168343,0.000325306091504532,0.989125,0.75,1,471.144051766878,0.00230115603249434,0.73515,0.5,0.75,723.082395274934,0.00246028565130069,4,4.078,4.04,1,1,0.991025,0.16527371427002,0.163243812532912,0.167449139280125,315.22275,1907.21975,0.164477141355754,313,1
"SST","DC-SBM",5,5,5,"strong",1,0.49,1.2,0.09,1,0.665536723163842,0.957215373459028,0.167532808847064,-3287.94712765024,6575.89425530049,0.00621468926553672,183.629,1011,1,1,1,0,NA,0.95975,0.8,1,3999.99999999989,0.00101006902479917,1,1,1,0,NA,0.99925,1,1,714.906831940804,0.000322719686751584,0.999663690476191,1,1,1647.28300659497,0.000167406874539219,0.518187797619048,0.222222222222222,0.75,227.411640893629,0.00893174375397105,1,1,1,0,NA,0.95975,0.8,1,3999.99999999989,0.00101006902479917,1,1,1,0,NA,0.99925,1,1,714.906831940804,0.000322719686751584,0.810275,0.7,0.9,81.054616061927,0.0107427609100924,0.4256,0.2,0.6,187.937960690146,0.0101755674631832,10,10,8.10525,1,1,0.810525,0.180483690539055,0.179218303145853,0.182341650671785,378.1465,2095.19575,0.18090692124105,379,1
"SST","WST",3,3,3.00025,"strong",3.5,6.0025,1.2,0.09,3.5,1.46016949152542,1,4.44089209850063e-16,-4348.40212839727,8696.80425679454,0,781.361,1010,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.99975,1,1,4000.00000000036,0.000249999999999989,1,1,1,0,NA,1,1,1,0,NA,0.999875,1,1,4000.00000000036,0.000124999999999994,0.999875,1,1,4000.00000000036,0.000124999999999994,0.9998125,1,1,3999.99999999969,0.000187500000000007,0.99975,1,1,4000.00000000036,0.000249999999999989,1,1.00025,1,1,0.999875,0.9998125,0.106222174322297,0.106220905628438,0.106220905628438,251.00425,2363.01125,0.106220905628438,251,1
"SST","SST",3,3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.46016949152542,1,4.44089209850063e-16,-4347.59910114231,8695.19820228463,0,623.917,1011,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.106220905628438,0.106220905628438,0.106220905628438,251,2363,0.106220905628438,251,1
"SST","DC-SBM",3,3,3.0075,"strong",3.5,6.0025,1.2,0.09,3.5,1.46016949152542,1,4.44089209850063e-16,-4373.66973513761,8747.33947027522,0,120.392,1012,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9984375,1,1,423.165908972112,0.000957894203754307,0.999875,1,1,4000.00000000057,0.000124999999999991,0.996479166666667,1,1,590.037263692892,0.00174772326138136,1,1,1,0,NA,1,1,1,0,NA,0.999625,1,1,4000.00000000016,0.000216452204052437,0.9980625,1,1,494.352753823652,0.00107803311643973,0.9975,1,1,359.553794349432,0.00181277234135725,0.9953125,1,1,381.870501865814,0.00291483105347328,1,1.021,1.013,1,0.999625,0.997625,0.106368247145585,0.106220905628438,0.106220905628438,251.49025,2364.09075,0.106220905628438,251,1
"SST","WST",5,5,5.987,"strong",3.5,6.0025,1.2,0.09,3.5,1.57853107344633,1,0,-4294.26850845689,8588.53701691379,0.0627118644067797,1090.75,1011,1,1,1,0,NA,0.939969604863222,0.714285714285714,1,667.4416509268,0.00330347129590804,0.999111304871662,0.978711840888067,1,2356.03959384105,0.00010568000642351,0.895669937353228,0.657142857142857,1,1484.82372775201,0.00304283298936924,0.953146842037414,0.9,1,2071.48007317739,0.00103138182891762,0.69510614523439,0.444202898550725,0.8,1469.68405234111,0.00299878657729803,0.7,0.7,0.7,0,NA,0.657978723404255,0.5,0.7,667.441650926806,0.00231242990713562,0.95298658008658,0.742857142857143,1,1744.03024268647,0.00215724878772811,0.854645941558442,0.553571428571429,1,1056.76212024029,0.00430544192804901,0.76859099025974,0.5,0.9,1176.28974313216,0.00370807414391161,0.576928841991342,0.285714285714286,0.8,1143.83584399231,0.00559473440205165,7,20.83925,16.46175,0.7,0.953710930735931,0.812209388528139,0.0884576364557225,0.0862781092244149,0.093848570834802,388.2545,4388.4355,0.0683799908214777,298,1
"SST","SST",5,5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.57853107344633,1,0,-4225.00074699105,8450.0014939821,0,712.325,1012,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.8,0.8,0.8,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.8,0.8,0.8,0,NA,10,10,10,1,1,1,0.0683799908214777,0.0683799908214777,0.0683799908214777,298,4358,0.0683799908214777,298,1
"SST","DC-SBM",5,5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.57853107344633,1,0,-4242.2737853435,8484.54757068701,0,174.397,1013,1,1,1,0,NA,0.945825,0.8,1,3999.99999999987,0.0010975853120051,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.8,0.8,0.8,0,NA,1,1,1,0,NA,0.945825,0.8,1,3999.99999999987,0.0010975853120051,1,1,1,0,NA,1,1,1,0,NA,0.9,0.9,0.9,0,NA,0.8,0.8,0.8,0,NA,10,10,10,1,1,1,0.0683799908214777,0.0683799908214777,0.0683799908214777,298,4358,0.0683799908214777,298,1
"SST","WST",3,3,3.001,"strong",7.5,27.5625,1.2,0.09,7.5,3.39039548022599,1,4.44089209850063e-16,-6082.81706464377,12165.6341292875,0,1018.633,1012,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999875,1,1,3999.99999999983,8.83772956510719e-05,1,1,1,0,NA,0.999875,1,1,4000.00000000045,0.000124999999999993,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999875,1,1,3999.99999999983,8.83772956510719e-05,0.9995625,1,1,4000.0000000004,0.000272377395903079,0.9994375,1,1,3999.99999999984,0.000299644948582996,1,1.003,1.00125,1,1,0.9995625,0.104936126638987,0.104930467762326,0.104930467762326,913.0645,8701.13725,0.104930467762326,913,1
"SST","SST",3,3,3,"strong",7.5,27.5625,1.2,0.09,7.5,3.39039548022599,1,4.44089209850063e-16,-6083.35641919566,12166.7128383913,0,847.612,1013,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,0.104930467762326,0.104930467762326,0.104930467762326,913,8701,0.104930467762326,913,1
"SST","DC-SBM",3,3,3.02825,"strong",7.5,27.5625,1.2,0.09,7.5,3.39039548022599,1,4.44089209850063e-16,-6104.84911061763,12209.6982212353,0,121.386,1014,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9975,1,1,2095.66883121444,0.000583156876109552,1,1,1,0,NA,0.9906875,1,1,3482.89945095377,0.00118176966999362,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.9975,1,1,2095.66883121444,0.000583156876109552,0.993125,1,1,3206.01087988679,0.000817151279830704,0.9860625,0.75,1,3338.39646087354,0.00155810995766164,1,1.08475,1.05725,1,1,0.993125,0.105046474676941,0.104930467762326,0.105595047007567,914.307,8703.66725,0.104930467762326,913,1
"SST","WST",5,8,12.99225,"strong",7.5,27.5625,1.2,0.09,7.5,3.25706214689266,0.938090241343127,0.246101187723731,-5462.62270747331,10925.2454149466,0.00338983050847458,2741.526,1013,1,1,1,0,NA,0.723593732933077,0.589285714285714,0.857285714285714,199,0.00473774396570813,0.976252549245745,0.938141134872625,1,2144.93502017608,0.000390442108310666,0.652789120522134,0.54703640248715,0.84,1709.23175216225,0.00184426869896722,0.958309493026433,0.915658408281011,1,3106.60079660414,0.00040545758273854,0.572585171114581,0.47091070808747,0.7,3095.83468535166,0.00102326401892928,0.931981335247667,0.714285714285714,1,199,0.00577625036529466,0.67291816223977,0.517857142857143,0.803571428571429,199,0.00528173932863348,0.781763947853875,0.638480392156863,1,2069.34883106929,0.00197558360557708,0.524889554400837,0.393377515479876,0.785714285714286,1604.51083993391,0.00253820808824724,0.41185169022644,0.318,0.642857142857143,1857.72586183136,0.00189526936122729,0.246842505994006,0.177981818181818,0.410714285714286,2055.14309958795,0.00133443500087036,52.1909547738693,262.937,116.216,0.931981335247667,0.800030831425798,0.429024135364635,0.0879254526718809,0.0841630888332381,0.0913298370556926,811.86675,9232.627,0.0856456194013546,784,1
"SST","SST",5,5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.25706214689266,1,0,-6445.35795125513,12890.7159025103,0,809.069,1014,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.7,0.7,0.7,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.7,0.7,0.7,0,NA,10,10,10,1,1,1,0.176878231217688,0.176878231217688,0.176878231217688,1608,9091,0.0823891761082389,749,1
"SST","DC-SBM",5,5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.25706214689266,1,0,-5262.44727373573,10524.8945474715,0,170.665,1015,1,1,1,0,NA,0.949475,0.8,1,4360.04066279141,0.00106776375642161,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.7,0.7,0.7,0,NA,1,1,1,0,NA,0.949475,0.8,1,4360.04066279141,0.00106776375642161,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.7,0.7,0.7,0,NA,10,10,10,1,1,1,0.0823891761082389,0.0823891761082389,0.0823891761082389,749,9091,0.0823891761082389,749,1
"WST","WST",3,3,3,"weak",1,0.49,0.25,0.09,1,0.650282485875706,0.949562701387519,0.192134052048764,-3485.90871838242,6971.81743676483,0.0129943502824859,573.725,1014,1,1,1,0,NA,0,0,0,0,NA,0.96375,0,1,3999.99999999995,0.00295570100265646,0,0,0,0,NA,0.686094069529652,0,1,660.507482029303,0.0180665350439457,0.125766871165644,0,1,795.133793315854,0.011765186017083,0.007,0,0,3185.8400035696,0.00147729067756224,0,0,0,0,NA,0.96375,0,1,3999.99999999995,0.00295570100265646,0,0,0,0,NA,0.16775,0,1,3348.85062201795,0.00645750233614294,0.03075,0,1,3270.40812166991,0.0030192132042599,0.007,1,0.2445,0.007,1,0.2445,0.47566052180628,0.469069654164637,0.478749389350269,978.04175,2056.1755,0.431486880466472,888,1
"WST","SST",3,3,3,"weak",1,0.49,0.25,0.09,1,0.650282485875706,0.949562701387519,0.192134052048764,-3486.03159902381,6972.06319804761,0.0231638418079096,414.274,1015,1,1,1,0,NA,1,1,1,0,NA,0.993,1,1,3551.52996908461,0.0013991690696818,0,0,0,0,NA,0.608646188850967,0,1,748.913936039282,0.0178442566397917,0.0750853242320819,0,1,879.000000000006,0.00889367197912428,1,1,1,0,NA,1,1,1,0,NA,0.993,1,1,3551.52996908461,0.0013991690696818,0,0,0,0,NA,0.13375,0,1,3172.29220123216,0.00604416373803622,0.0165,0,0,3925.20271831067,0.00203353851526199,1,1,0.21975,1,1,0.21975,0.431600069496326,0.430447470817121,0.433365758754864,887.61125,2056.56025,0.431486880466472,888,1
"WST","DC-SBM",3,3,3.03,"weak",1,0.49,0.25,0.09,1,0.650282485875706,0.949562701387519,0.192134052048764,-3481.20414385105,6962.4082877021,0.00112994350282486,122.238,1016,0.589271627662372,0,1,3802.99999999967,0.00797864351664723,0,0,0,0,NA,0.990865833970601,1,1,1804.57635980918,0.00207327731830099,0.00242161611011981,0,0,553.36603228054,0.0015332393479776,0.54400260756193,0,1,135.091901594499,0.0424904427644591,0.209800086918731,0,1,16.6339859565691,0.0978501144792548,0.577577319587629,0,1,3880.00000000017,0.00793083271965292,0,0,0,0,NA,0.96775,0,1,53.7721243299015,0.0233721938779817,0.00125,0,0,498.354401625409,0.000828737927227586,0.088,0,1,3140.69209896256,0.00488855006562861,0.0268125,0,0.25,1561.42037769752,0.00372866963136294,0.980154639175258,0.9925,0.20525,0.980154639175258,0.975625,0.1745,0.431406900121315,0.42822265625,0.433365758754864,887.626,2057.52675,0.431486880466472,888,1
"WST","WST",5,4,4.02825,"weak",1,0.49,0.25,0.09,1,0.313276836158192,0.856878419430201,1.00009397214057,-2285.97526641922,4571.95053283843,0.00451977401129944,501.705,1015,1,1,1,0,NA,0.29561428169806,0,1,2890.28692821719,0.00619670855987402,0.898825607300714,0.666666666666667,1,595.594941365706,0.00635187522718984,0.596639741711045,0,1,1359.76466696642,0.00536018838784529,0.8358759553204,0.333333333333333,1,1330.36010597888,0.00619281157567517,0.616737471598583,0,1,2286.86458872146,0.00585421126392371,0.453241574479033,0,0.5,3692.82971823204,0.00261411150562506,0.136802161049653,0,0.5,3401.63975922206,0.00285760097581131,0.64445,0.25,1,962.295420620487,0.00806874225535571,0.4424625,0,0.75,849.599856712925,0.00663719865585981,0.5954375,0.25,1,807.872148947144,0.00828614599197931,0.436425,0,1,1689.78692196393,0.00542236247795905,1.81296629791613,2.96675,2.95425,0.453241574479033,0.719,0.7098375,0.470158876354426,0.454926516114316,0.5,439.995,936.079,0.450373532550694,422,1
"WST","SST",5,3,3.19425,"weak",1,0.49,0.25,0.09,1,0.313276836158192,0.689310163243813,0.950977500432693,-2304.50947347959,4609.01894695917,0.0220338983050847,291.707,1016,1,1,1,0,NA,1,1,1,0,NA,0.967935030137411,0.666666666666667,1,314.626054843787,0.00595722232863384,0.274996244936721,0,1,29.18545094633,0.0677930834965175,0.878343730505303,0.5,1,188.56655003415,0.0150684146807753,0.516583835863312,0,1,54.6096020638664,0.0514420274107956,1,1,1,0,NA,1,1,1,0,NA,0.223073214285714,0,1,257.608618352098,0.023345782038943,0.0599410714285714,0,0.5,43.1495428416589,0.0265464226276648,0.216082142857143,0,1,58.8713911086498,0.0483816034575949,0.122499107142857,0,1,33.3737131350951,0.0470463103194234,1,0.566,0.703,1,0.230141071428571,0.2417875,0.436013250573355,0.429854096520763,0.446902654867257,360.50375,826.606,0.435705368289638,349,1
"WST","DC-SBM",5,4,4.156,"weak",1,0.49,0.25,0.09,1,0.313276836158192,0.760084925690021,1.07031682040042,-2300.83742265365,4601.67484530729,0.00451977401129944,151.503,1017,0.940683229813665,0.5,1,3219.99999999984,0.00247304071267302,0.386904761904762,0,1,1571.93578921042,0.00903278119565753,0.900200651209929,0.666666666666667,1,528.523067766031,0.00660097880081919,0.358496586022915,0,1,349.358491423854,0.0180850555285942,0.832199680235642,0.407142857142858,1,1397.42893137584,0.0054437689111468,0.55912963882948,0,1,2245.36959817317,0.0060637497659244,0.494306418219462,0,1,2153.87452652912,0.00640681258862645,0.233067139899438,0,0.75,1509.08108746494,0.00616269188731313,0.4171125,0.25,1,373.784933291532,0.0101980551242943,0.225425,0,0.6,235.487510364361,0.0145129490379788,0.5780375,0.25,1,1226.04424900119,0.00570931755894784,0.3873625,0,0.75,2519.28509585195,0.00421465486432015,2.13339248742975,2.5195,3.45925,0.533348121857439,0.4887625,0.6984875,0.551898907589688,0.538302167305405,0.561735261401557,508.41775,921.261,0.447397563676633,404,1
"WST","WST",3,3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.4774011299435,1,4.44089209850063e-16,-6288.864999217,12577.729998434,0.00395480225988701,1042.355,1016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0.03825,0,0,0.03825,0.450474596237266,0.44738013952798,0.453720238095238,3030.96075,6728.39125,0.433392804044008,2915,1
"WST","SST",3,2,2,"weak",3.5,6.0025,0.25,0.09,3.5,2.4774011299435,0.515201314708299,0.666666666666667,-6396.23564166147,12792.4712833229,0,850.947,1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0.427155248716587,0.427155248716587,0.427155248716587,2413,5649,0.427155248716587,2413,1
"WST","DC-SBM",3,3,3.07175,"weak",3.5,6.0025,0.25,0.09,3.5,2.4774011299435,1,4.44089209850063e-16,-6303.23342332292,12606.4668466458,0,127.64,1018,1,1,1,0,NA,0.735849056603774,0,1,53,0.061139063192527,0.988271604938272,0.908333333333333,1,134.145712913174,0.00630628894692649,0.276234567901235,0,1,67.6137949209671,0.0350537287847765,0.413937867338371,0,1,70.3437692803872,0.0546508802834439,0.201511335012594,0,1,100.539197054063,0.0305951537393356,0.0142741718287099,0,0,3134.20528150535,0.00211908462294593,0.0105036358739564,0,0,3097.51849291205,0.00183201264590568,0.031625,0,0.5,802.864984108271,0.00428673833675109,0.0091875,0,0.25,2044.97271381962,0.00110441915399039,0.021125,0,0.5,884.658284848986,0.00341838859827311,0.009625,0,0.25,882.059834160239,0.00174610004996684,0.0142741718287099,0.12825,0.153,0.0142741718287099,0.0320625,0.0624375,0.444252454224881,0.443669289001039,0.446460440214158,2991.549,6733.8905,0.433392804044008,2915,1
"WST","WST",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.15197740112994,1,0,-5693.61089854019,11387.2217970804,0,1060.013,1017,1,1,1,0,NA,0.551423926248839,0.2,1,3998.00000000002,0.00405366908626269,0.5,0.5,0.5,0,NA,0,0,0,0,NA,0.833333333333333,0.833333333333333,0.833333333333333,0,NA,0.166666666666667,0.166666666666667,0.166666666666667,0,NA,0.244025,0.1,0.5,4000.00000000008,0.00186499179417713,0.113575,0.1,0.2,4000.00000000014,0.000595519524974743,0.3,0.3,0.3,0,NA,0,0,0,0,NA,0.5,0.5,0.5,0,NA,0.1,0.1,0.1,0,NA,2.44025,6,6,0.244025,0.6,0.6,0.486626929543023,0.486626929543023,0.486626929543023,3184,6543,0.427632584441388,2798,1
"WST","SST",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.15197740112994,1,0,-5711.47628713594,11422.9525742719,0,815.401000000001,1018,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0,0,0,0,NA,0.833333333333333,0.833333333333333,0.833333333333333,0,NA,0.166666666666667,0.166666666666667,0.166666666666667,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,0,0,0,0,NA,0.5,0.5,0.5,0,NA,0.1,0.1,0.1,0,NA,10,6,6,1,0.6,0.6,0.429772275714504,0.429772275714504,0.429772275714504,2812,6543,0.427632584441388,2798,1
"WST","DC-SBM",5,5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.15197740112994,1,0,-5667.98375303002,11335.96750606,0,173.855,1019,0.659263194444444,0.333333333333333,1,3999.99999999996,0.00334620224259567,0.115278670634921,0,0.5,4000.00000000007,0.00220057836904869,0.5,0.5,0.5,0,NA,0,0,0,0,NA,0.833333333333333,0.833333333333333,0.833333333333333,0,NA,0.166666666666667,0.166666666666667,0.166666666666667,0,NA,0.420575,0.1,1,4000.00000000005,0.00330284264477342,0.0656,0,0.2,3999.99999999995,0.00114268824887129,0.3,0.3,0.3,0,NA,0,0,0,0,NA,0.5,0.5,0.5,0,NA,0.1,0.1,0.1,0,NA,6.2025,6,6,0.62025,0.6,0.6,0.430842121351062,0.430842121351062,0.430842121351062,2819,6543,0.427632584441388,2798,1
"WST","WST",3,3,3,"weak",7.5,27.5625,0.25,0.09,7.5,4.72683615819209,1,4.44089209850063e-16,-7274.70138642344,14549.4027728469,0,946.606,1018,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,1,NA,0,0,0,1,NA,0.994,1,1,3999.99999999968,0.0012212177705925,0,0,0,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0.994,1,0.00025,0.994,1,0.00025,0.420966401361595,0.420966350301984,0.420966350301984,4879.00175,11590.00275,0.420966350301984,4879,1
"WST","SST",3,3,3,"weak",7.5,27.5625,0.25,0.09,7.5,4.72683615819209,1,4.44089209850063e-16,-7295.25877003896,14590.5175400779,0,777.386,1019,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,0.420966350301984,0.420966350301984,0.420966350301984,4879,11590,0.420966350301984,4879,1
"WST","DC-SBM",3,3,3.5045,"weak",7.5,27.5625,0.25,0.09,7.5,4.72683615819209,1,4.44089209850063e-16,-7311.31516277396,14622.6303255479,0.0096045197740113,134.538,1020,1,1,1,0,NA,0,0,0,0,NA,0.994889764929187,1,1,3805.00000000006,0.000690222385798391,0.122428091692218,0,0.5,4428.02201802777,0.00329768725527985,0.850129497140806,0,1,1857.00000000003,0.00723537088394627,0.428114983203836,0,1,1738.8639410431,0.00899771981433861,0.995331465919701,1,1,2142.00000000001,0.00147321387352962,0,0,0,0,NA,0.843875,0,1,4678.64626597037,0.00412499472722848,0.09665,0,0.5,4659.52387440202,0.00251462051436184,0.2173625,0,0.75,5102.19217335985,0.00393737640859,0.108325,0,0.5,4544.20447174604,0.00272168906357467,0.995331465919701,1.92575,1.063,0.995331465919701,0.8468125,0.2422,0.492712487880199,0.490602776837115,0.493099879247887,5750.71525,11671.64225,0.420966350301984,4879,1
"WST","WST",5,5,5,"weak",7.5,27.5625,0.25,0.09,7.5,6.18248587570621,1,0,-7625.44318671478,15250.8863734296,0,960.781,1019,1,1,1,0,NA,0.252707916287534,0,0.5,3924.9999999999,0.00300684116428777,1,1,1,0,NA,0,0,0,0,NA,0.5,0.5,0.5,0,NA,0.5,0.5,0.5,0,NA,0.38955,0.2,0.7,4000.00000000003,0.00262524710371973,0.1045,0,0.3,3604.50497202182,0.00142861575934232,0.3,0.3,0.3,0,NA,0,0,0,0,NA,0.1,0.1,0.1,0,NA,0.1,0.1,0.1,0,NA,3.8955,3,2,0.38955,0.3,0.2,0.437496913122932,0.437496913122932,0.437496913122932,8858,20247,0.420161011507878,8507,1
"WST","SST",5,3,3,"weak",7.5,27.5625,0.25,0.09,7.5,6.18248587570621,1,0.8,-9500.97956720405,19001.9591344081,0,661.943,1020,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,0,1,0,0,0.537084673097535,0.537084673097535,0.537084673097535,10022,18660,0.537084673097535,10022,1
