"gen_model","fit_model","K_true","K_hat","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","sparsity","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","violation_rate_zhat","violation_count_zhat","rep_id"
"SST","WST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,3.39039548022599,1,4.44089209850063e-16,-6116.04768430927,12232.0953686185,0.0576271186440678,926.091,1012,1,1,1,0,NA,0.570978696020733,0.36,1,2188.64094896571,0.00305677480973233,0.956154684554918,0.85,1,3480.73848468074,0.000811516641210304,0.580380320083521,0.37775956284153,1,2654.68908102527,0.00277384134265583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995650738844489,0.964285714285714,1,3999.99999999976,0.000171768172522961,0.587600047868798,0.4,1,2127.24366226064,0.00285700471087562,0.951843808275058,0.85,1,2952.47021370915,0.000851201634644099,0.593771555527805,0.4,0.9,2448.71615814421,0.00253137099473304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4235,36.12225,0,0.864548276723277,0.727835064935065,0,0.122807320498741,0.109612332804353,0.13396305620163,1126.29925,9163.21275,0.104930467762326,913,1
"SST","SST",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,3.39039548022599,1,4.44089209850063e-16,-6081.80516813037,12163.6103362607,0,467.528,1013,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.104930467762326,0.104930467762326,0.104930467762326,913,8701,0.104930467762326,913,1
"SST","DC-SBM",3,3,"strong",7.5,27.5625,1.2,0.09,7.5,3.39039548022599,1,4.44089209850063e-16,-6111.22175656492,12222.4435131298,0,73.46,1014,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.104930467762326,0.104930467762326,0.104930467762326,913,8701,0.104930467762326,913,1
"SST","WST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.25706214689266,1,0,-5275.78009550939,10551.5601910188,0.0214689265536723,672.141,1013,1,1,1,0,NA,0.824504561054851,0.591533290653009,1,1587.04298385883,0.00295389684291656,0.99870948526537,0.976358747839447,1,3142.75480437639,0.000107211821993113,0.88002002708947,0.657142857142857,1,2480.56994903065,0.0022556281778185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999297619047619,0.988095238095238,1,3797.32683402052,6.92852389493887e-05,0.822044832251082,0.595238095238095,1,1578.02760105749,0.00291213166566356,0.998761363636364,0.976190476190476,1,3179.55081188177,0.000101187901326784,0.877384713203463,0.657142857142857,1,2432.26266732143,0.00231538868860614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.53,25.09375,0,0.954116829004329,0.980380735930736,0,0.0833197614985726,0.0823891761082389,0.0854206366589918,759.40075,9114.0775,0.0823891761082389,749,1
"SST","SST",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.25706214689266,1,0,-5236.12533911671,10472.2506782334,0,445.783,1014,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.0823891761082389,0.0823891761082389,0.0823891761082389,749,9091,0.0823891761082389,749,1
"SST","DC-SBM",5,5,"strong",7.5,27.5625,1.2,0.09,7.5,3.25706214689266,1,0,-5260.84838098718,10521.6967619744,0,116.76,1015,1,1,1,0,NA,0.9705,0.8,1,3999.99999999987,0.000919999510747137,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9705,0.8,1,3999.99999999987,0.000919999510747137,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,0,1,1,0,0.917610823891761,0.917610823891761,0.917610823891761,8342,9091,0.0823891761082389,749,1
"WST","WST",3,3,"weak",1,0.49,0.25,0.09,1,0.650282485875706,0.949562701387519,0.192134052048764,-3473.80433393797,6947.60866787594,0.00564971751412429,301.777,1014,1,1,1,0,NA,0.00139593908629442,0,0,1704.81214523723,0.000561516126665408,0.992565524193548,1,1,3968.00000000023,0.00132382113837147,0.00159610215053763,0,0,2573.86221627885,0.000633754808655481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999875,1,1,3999.99999999982,8.83772956510721e-05,0.019125,0,0.25,1928.8841371769,0.00291205607605929,0.9906875,1,1,1474.64730456558,0.00218738351296049,0.010125,0,0,252.461882482899,0.00522759276420445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01675,0.99925,0,0.9815,0.9878125,0,0.431520062818412,0.430447470817121,0.433254681866182,887.62675,2056.9805,0.431486880466472,888,1
"WST","SST",3,3,"weak",1,0.49,0.25,0.09,1,0.650282485875706,0.949562701387519,0.192134052048764,-3517.07264160471,7034.14528320942,0,209.85,1015,1,1,1,0,NA,1,1,1,0,NA,0.976875532821824,1,1,1254.61725693714,0.00421654748805889,0.000852514919011083,0,0,2345.99999999999,0.000425984712889471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.977191489361702,1,1,1277.28898069655,0.00415958237772058,0.00295744680851064,0,0,1263.85614624016,0.00144009894592218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59275,0.588,0,1,0.585975,0,0.460456300507881,0.44234180958013,0.473760932944606,879.94225,1905.08725,0.431486880466472,888,1
"WST","DC-SBM",3,3,"weak",1,0.49,0.25,0.09,1,0.650282485875706,0.949562701387519,0.192134052048764,-3514.09731959837,7028.19463919675,0.00169491525423729,76.241,1016,0.592061459667093,0,1,3741.48284659077,0.00803552950227284,0,0,0,0,NA,0.99575,1,1,3350.89422274101,0.00112394111065849,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.60175,0,1,3855.50018008035,0.00788496684324313,0.02375,0,0,3999.99999999988,0.00240788991826138,0.99575,1,1,3350.89422274101,0.00112394111065849,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97625,1,0,0.97625,1,0,0.431565066017299,0.430447470817121,0.432828529555447,887.5285,2056.53475,0.431486880466472,888,1
"WST","WST",5,4,"weak",1,0.49,0.25,0.09,1,0.313276836158192,0.856878419430201,1.00009397214057,-2285.03174438793,4570.06348877587,0.00734463276836158,266.68,1015,1,1,1,0,NA,0.372188414884927,0,1,3613.00000000003,0.0048778339199369,0.82009289403162,0.5,1,1154.85019197905,0.00564362725128778,0.588638391378498,0,1,1682.17906666445,0.00534241553146499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9926375,0.9,1,4000.00000000022,0.000610694592581948,0.6607875,0.25,1,2547.51629720869,0.00370165643202339,0.8698875,0.7,1,1056.68338824965,0.00388443217285602,0.67645,0.4,0.8,1658.79103594603,0.00320857407556107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42375,3.2095,0,0.4670375,0.6749875,0,0.46966945422428,0.453987243159022,0.492374727668845,440.703,938.46075,0.450373532550694,422,1
"WST","SST",5,4,"weak",1,0.49,0.25,0.09,1,0.313276836158192,0.693058934119791,1.27004729738809,-2287.7585276436,4575.51705528719,0.00621468926553672,150.5,1016,1,1,1,0,NA,1,1,1,0,NA,0.948880941548983,0.6,1,337.035755457629,0.00707552500190442,0.444860488599721,0,1,1174.6889403097,0.0102667946341915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.9626,0.75,1,298.063336189567,0.00529072664039299,0.6103125,0.25,1,1414.08087580199,0.00511346893905713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.573,2.767,0,1,0.6096625,0,0.454364953174324,0.440087145969499,0.470277468582304,419.7195,923.65475,0.447136563876652,406,1
"WST","DC-SBM",5,4,"weak",1,0.49,0.25,0.09,1,0.313276836158192,0.773905990728546,1.26812325475166,-470250.47152661,940500.943053221,0.722598870056497,120.727,1017,0.937717075002347,0.5,1,2774.70624260155,0.00287109890062104,0.368182671547921,0,1,2375.56794245209,0.0077003626339055,0.94162037037037,0.666666666666667,1,147.375925569778,0.0105946351966942,0.322291666666667,0,1,93.8190381348868,0.0392453197215532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945234435049962,0.75,1,2596.60722824226,0.00222104456821487,0.592172687676147,0,1,2377.82393444455,0.00495612098243882,0.957404560594415,0.75,1,101.905136793647,0.00942952773611738,0.62336664104535,0.25,1,300.446014020638,0.0108140961841814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8355,1.54025,0,0.51985652062516,0.4060625,0,0.538036325133855,0.530459976046493,0.553273427471117,489.38275,902.893,0.450537634408602,419,1
"WST","WST",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.4774011299435,1,4.44089209850063e-16,-6287.62090929077,12575.2418185815,0.00903954802259887,571.39,1016,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,NA,0.5,0.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9999375,1,1,4000.00000000051,6.2499999999996e-05,1,1,1,0,NA,0.999875,1,1,4000.00000000051,0.000124999999999992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00025,5e-04,0,0.999875,0.000125,0,0.444024420816779,0.443667586537918,0.444246208742194,2988.2345,6729.89,0.433392804044008,2915,1
"WST","SST",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.4774011299435,0.949562701387519,0.192134052048764,-6287.06775962322,12574.1355192464,0.00508474576271186,483.196,1017,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0.443903864853001,0.443669289001039,0.444246208742194,2988.45175,6732.208,0.434169511652071,2925,1
"WST","DC-SBM",3,3,"weak",3.5,6.0025,0.25,0.09,3.5,2.4774011299435,1,4.44089209850063e-16,-6321.31402492816,12642.6280498563,0.000564971751412429,73.9749999999999,1018,1,1,1,0,NA,0.725490196078431,0,1,51,0.0631116742722788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.9965,1,1,3512.40520309112,0.000996608670875842,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01275,0,0,0.01275,0,0,0.555688998469218,0.553539559785842,0.556398809523809,3738.003,6726.78825,0.433392804044008,2915,1
"WST","WST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.15197740112994,1,0,-5652.8649865609,11305.7299731218,0,586.307,1017,1,1,1,0,NA,0.229457959728027,0.142857142857143,0.5,3483.19820785274,0.00195238438084749,0.5,0.5,0.5,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968,0.9,1,4000.00000000002,0.00073765576931825,0.409525,0.2,0.7,3998.74162649258,0.00208366132469393,0.6,0.6,0.6,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1185,6,0,0.61185,0.6,0,0.429772275714504,0.429772275714504,0.429772275714504,2812,6543,0.427632584441388,2798,1
"WST","SST",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.15197740112994,1,0,-5768.32062480928,11536.6412496186,0,452.77,1018,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.6,0.6,0.6,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,0,1,0.6,0,0.509857863365429,0.509857863365429,0.509857863365429,3336,6543,0.427632584441388,2798,1
"WST","DC-SBM",5,5,"weak",3.5,6.0025,0.25,0.09,3.5,2.15197740112994,1,0,-5682.47850215408,11364.9570043082,0,119.078,1019,0.663904861111111,0.333333333333333,1,3952.65409902644,0.00331240813702036,0.127664186507937,0,0.5,4000.00000000005,0.00219039900373317,0.5,0.5,0.5,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751125,0.5,1,4421.54166473267,0.00218342452193538,0.33395,0,0.7,3783.51322253281,0.00279324423715495,0.6,0.6,0.6,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22575,6,0,0.622575,0.6,0,0.456365581537521,0.456365581537521,0.456365581537521,2986,6543,0.427632584441388,2798,1
"WST","WST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,4.72683615819209,1,4.44089209850063e-16,-7271.59840934985,14543.1968186997,0,515.642,1018,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.0050625,0,0,3999.99999999982,0.00111705459856786,1,1,1,0,NA,0.000125,0,0,4000.0000000003,0.000124999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99525,1.00025,0,0.994875,0.999875,0,0.420966429741243,0.420966350301984,0.420966350301984,4879.0025,11590.00375,0.420966350301984,4879,1
"WST","SST",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,4.72683615819209,1,4.44089209850063e-16,-7292.46418868902,14584.928377378,0,429.885,1019,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.420966350301984,0.420966350301984,0.420966350301984,4879,11590,0.420966350301984,4879,1
"WST","DC-SBM",3,3,"weak",7.5,27.5625,0.25,0.09,7.5,4.72683615819209,1,4.44089209850063e-16,-7308.9907522473,14617.9815044946,0,74.2450000000003,1020,1,1,1,0,NA,0,0,0,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.00625,0,0,3999.9999999997,0.00124624341750078,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99375,1,0,0.99375,1,0,0.420966350301984,0.420966350301984,0.420966350301984,4879,11590,0.420966350301984,4879,1
"WST","WST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,6.18248587570621,1,0,-7583.49073593612,15166.9814718722,0,525.21,1019,1,1,1,0,NA,0.124696428571429,0,0.5,3999.99999999976,0.00284173518048577,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999975,1,1,4000.00000000002,2.49999999999999e-05,0.36535,0.2,0.6,3999.99999999975,0.00159545628118932,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5365,3,0,0.45365,0.3,0,0.420161011507878,0.420161011507878,0.420161011507878,8507,20247,0.420161011507878,8507,1
"WST","SST",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,6.18248587570621,1,0,-7662.77285520416,15325.5457104083,0,390.281,1020,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,0,1,0.3,0,0.420161011507878,0.420161011507878,0.420161011507878,8507,20247,0.420161011507878,8507,1
"WST","DC-SBM",5,5,"weak",7.5,27.5625,0.25,0.09,7.5,6.18248587570621,1,0,-7623.22034991277,15246.4406998255,0,119.294,1021,0.929142063492064,0.5,1,3999.99999999986,0.00244253868689918,0.163219047619048,0,0.666666666666667,4000.00000000014,0.00372274962837463,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96365,0.8,1,3999.99999999971,0.0012216965706049,0.38025,0.2,0.6,4000.00000000001,0.00161381085365288,1,1,1,0,NA,0.3,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77475,3,0,0.377475,0.3,0,0.473847977478145,0.473847977478145,0.473847977478145,9594,20247,0.420161011507878,8507,1
"WST","WST",3,4,"strong",1,0.49,1.2,0.09,1,0.384180790960452,0.975199663724254,0.0954656523719861,-2495.72671766421,4991.45343532841,0.00338983050847458,237.399,1020,1,1,1,0,NA,0.213645982142857,0,1,3556.28500020123,0.00642994541344614,0.998945710784314,1,1,3462.56982043368,0.000306951827989958,0.0235578256302521,0,0.25,919.940104039719,0.00292490407854862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.2148,0,1,3542.56930696174,0.0064484253221409,0.9992125,1,1,3455.71589273196,0.000229049890799176,0.0275125,0,0.5,550.141907920673,0.00417973704181073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29025,1.2915,0,0.993625,0.9943875,0,0.248257715782522,0.244539058709364,0.2508038585209,229.6575,925.05075,0.251348435814455,233,1
"WST","SST",3,3,"strong",1,0.49,1.2,0.09,1,0.384180790960452,0.897926110855616,0.385413533281858,-2494.38950774894,4988.77901549787,0.00282485875706215,157.731,1021,1,1,1,0,NA,1,1,1,0,NA,0.999153935185185,1,1,2923.6099369161,0.000301603674981024,0.0312162202380952,0,0.5,841.72095253874,0.00352587619334082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.999348214285714,1,1,2896.84463970313,0.000230233875717423,0.0337517857142857,0,0.5,672.30194322573,0.00417463889661362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.474,0,1,0.996105357142857,0,0.248453137366355,0.244274809160305,0.251054852320675,229.998,925.7035,0.248648648648649,230,1
"WST","DC-SBM",3,3,"strong",1,0.49,1.2,0.09,1,0.384180790960452,0.80321757896802,0.612839930900736,-2522.83987988602,5045.67975977203,0.00451977401129944,75.873,1022,1,1,1,0,NA,0.0125,0,0,1363.10192265566,0.00300963401789878,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.0125,0,0,1363.10192265566,0.00300963401789878,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.335912139624465,0.328260869565217,0.345679012345679,308.321,917.9205,0.259500542888165,239,1
"WST","WST",5,5,"strong",1,0.49,1.2,0.09,1,0.583333333333333,1,0,-3062.23594753339,6124.47189506678,0,357.335,1021,1,1,1,0,NA,0.537843005952381,0.142857142857143,0.857142857142857,3295.23467259994,0.00344065291106678,0.999944444444444,1,1,3999.99999999987,3.92787980671429e-05,0.200910069444444,0.2,0.2,3143.81947072531,0.000221748392146496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999925,1,1,2879.66011019646,3.60639545321297e-05,0.6430625,0.4,0.9,3282.2921203609,0.00247678052315168,0.99995,1,1,3999.99999999981,3.53509182604288e-05,0.2009375,0.2,0.2,2905.31898212582,0.000237252650699651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.51325,10.0555,0,0.6478875,0.9999,0,0.308209340595745,0.308206686930091,0.308206686930091,507.01325,1645.02875,0.25531914893617,420,1
"WST","SST",5,5,"strong",1,0.49,1.2,0.09,1,0.583333333333333,1,0,-3050.61014757199,6101.22029514398,0.000564971751412429,229.711,1022,1,1,1,0,NA,1,1,1,0,NA,0.999985294117647,1,1,3999.99999999991,1.47058823529413e-05,0.20367092760181,0.2,0.2,1773.51902129277,0.000655286217380645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.9999875,1,1,4000.00000000016,1.24999999999998e-05,0.2037375,0.2,0.2,1749.811339624,0.000656038136580199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.195,10.19075,0,1,0.9997875,0,0.266881404111232,0.266869300911854,0.266869300911854,439.05175,1645.119,0.25531914893617,420,1
"WST","DC-SBM",5,5,"strong",1,0.49,1.2,0.09,1,0.583333333333333,1,0,-3072.1527713645,6144.305542729,0.00564971751412429,118.945,1023,0.999944444444444,1,1,4000.00000000044,5.55555555555525e-05,0.35141626984127,0.1,0.6,3999.99999999988,0.00206397036176542,1,1,1,0,NA,0.200025,0.2,0.2,4000.00000000011,2.49999999999997e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99995,1,1,4000.00000000052,4.99999999999967e-05,0.355125,0.1,0.6,3999.9999999999,0.00205535634773612,1,1,1,0,NA,0.200025,0.2,0.2,4000.00000000011,2.49999999999997e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9135,10,0,0.99135,1,0,0.259584331032608,0.259574468085106,0.259574468085106,427.00375,1644.952,0.25531914893617,420,1
"WST","WST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.40593220338983,1,4.44089209850063e-16,-4957.08771082713,9914.17542165425,0.000564971751412429,453.554,1022,1,1,1,0,NA,0.005875,0,0,3711.45718276041,0.00124787259696037,1,1,1,0,NA,0.0003125,0,0,4000.00000000008,0.000225320945141766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.006,0,0,3716.24699002446,0.00125363539655831,1,1,1,0,NA,0.0004375,0,0,3999.99999999997,0.000257633445393929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00175,1.00125,0,0.999875,0.99975,0,0.241273638242116,0.241273729332517,0.241273729332517,787.98225,3265.927,0.241273729332517,788,1
"WST","SST",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.40593220338983,1,4.44089209850063e-16,-4966.36296247917,9932.72592495834,0,367.308,1023,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.0004375,0,0,1174.62872310659,0.000382356416925184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.0004375,0,0,1174.62872310659,0.000382356416925184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00375,1.00375,0,1,1,0,0.241274802330441,0.241273729332517,0.241273729332517,788.00275,3265.99625,0.241273729332517,788,1
"WST","DC-SBM",3,3,"strong",3.5,6.0025,1.2,0.09,3.5,1.40593220338983,0.901847473951493,0.317480759734316,-4989.78386048426,9979.56772096852,0.00225988700564972,74.0350000000003,1024,1,1,1,0,NA,0.00225,0,0,4000.00000000013,0.000749249436889779,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.00225,0,0,4000.00000000013,0.000749249436889779,1,1,1,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0.602856777745934,0.599443241571296,0.603154574132492,1924.61525,3192.5145,0.242586750788644,769,1
"WST","WST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.30225988700565,1,0,-4621.73051144487,9243.46102288974,0,496.356,1023,1,1,1,0,NA,0.179910714285714,0,0.4,3139.94756374051,0.0019111486536036,1,1,1,0,NA,0.4,0.4,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,0.25545,0.1,0.4,3571.95223069243,0.00132667453129381,1,1,1,0,NA,0.4,0.4,0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.476,10,0,0.8476,1,0,0.328617191671116,0.328617191671116,0.328617191671116,1231,3746,0.258408969567539,968,1
"WST","SST",5,5,"strong",3.5,6.0025,1.2,0.09,3.5,1.30225988700565,1,0,-4619.03572066425,9238.0714413285,0.000564971751412429,364.265,1024,1,1,1,0,NA,1,1,1,0,NA,0.999986021505376,1,1,3999.99999999929,1.39784946236572e-05,0.398521639784946,0.4,0.4,2764.48606728714,0.000312928116616509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,1,1,1,0,NA,0.999984558823529,1,1,4000.00000000017,1.54411764705879e-05,0.398993172268908,0.4,0.4,2639.63144833107,0.000263747449011608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2725,10.197,0,1,0.999020955882353,0,0.258412489022958,0.258408969567539,0.258408969567539,968.05775,3746.1715,0.258408969567539,968,1
