"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","theta_ocrp","ocrp_attempts","block_sizes_true","rate_kap","ari","vi","elpd","elpd_se","p_loo","p_loo_se","looic","looic_se","pk_bad","pk_bad_count","pareto_k_max","pareto_k_mean","n_loo_obs","time","seed","sigma0","tau0","dominance_target","N0_psi","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","elpd_rank","elpd_best_model","delta_elpd_best","delta_elpd_best_se","delta_elpd_best_z","elpd_wst_minus_sst","elpd_wst_minus_sst_se","elpd_wst_minus_sst_z","elpd_wst_minus_dc","elpd_wst_minus_dc_se","elpd_wst_minus_dc_z","elpd_sst_minus_dc","elpd_sst_minus_dc_se","elpd_sst_minus_dc_z","loo_pointwise_file","rep_id","density"
"SST","WST",4,4,4.515,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4000.76058524147,50.1848283989496,76.3872336352265,2.94898001510422,8001.52117048295,100.369656797899,0.00338983050847458,6,0.764081708958882,0.152052925267214,1770,311.214000000001,1016,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.976470588235294,0.75,1,340,0.00396471149474074,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.716280616355935,0.695534036293044,0.733264009970868,340,0.000510664874271125,1,1,1,0,NA,0.976470588235294,0.75,1,340,0.00396471149474074,1,1,1,0,NA,1,1,1,0,NA,0.251470588235294,0.25,0.25,340,0.00147058823529411,0.251470588235294,0.25,0.25,340,0.00147058823529411,4,4,1.00588235294118,1,1,0.251470588235294,1,1,1,0,0,0,0.992382466687167,0.979953321690604,0.999292565361467,0.110323152079848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.302020718573798,0.301129723412544,0.306801600107253,771.093333333333,2553.015,340,0.504927079227434,1281,3,"DC-SBM",-2.4361601244259,1.48481508248612,1.64071617614961,-1.24330574860096,2.79892671544274,0.444208039367794,-2.4361601244259,1.48481508248612,1.64071617614961,-1.19285437582494,2.85416851395456,0.417934109353687,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep008_SST_clean_SST_K4_kappa_2_strong_seed1015.csv",8,"kappa_2"
"SST","SST",4,4,4.015,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3999.51727949287,50.4768032269343,65.2038062504332,2.71599804447873,7999.03455898574,100.953606453869,0,0,0.57259450151351,0.0944340754567442,1770,1486.525,1017,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.725626734493224,0.707478162333691,0.743353161789576,591,0.000380340481323684,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,0.25,0.25,0.25,0,NA,4,4,1,1,1,0.25,1,1,1,0,0,0,0.997294898573456,0.989001114072477,0.999909142704014,0.0336299488078762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301168756854027,0.301143082380765,0.301143082380765,764.161666666667,2537.31833333333,591,0.504927079227434,1281,2,"DC-SBM",-1.19285437582494,2.85416851395456,0.417934109353687,-1.24330574860096,2.79892671544274,0.444208039367794,-2.4361601244259,1.48481508248612,1.64071617614961,-1.19285437582494,2.85416851395456,0.417934109353687,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep008_SST_clean_SST_K4_kappa_2_strong_seed1015.csv",8,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3998.32442511705,50.4306405502249,67.6041784725857,2.69686205556717,7996.64885023409,100.86128110045,0,0,0.511469335996577,0.0840038716546673,1770,104.170999999999,1018,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.980833333333333,0.75,1,600,0.00271774775270592,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999583333333333,1,1,600,0.000416666666666667,0.725746165996676,0.7087821181462,0.746192828322544,600,0.000396996456589224,1,1,1,0,NA,0.980833333333333,0.75,1,600,0.00271774775270592,1,1,1,0,NA,1,1,1,0,NA,0.25125,0.25,0.25,600,0.00125000000000001,0.250833333333333,0.25,0.25,600,0.000833333333333334,4,4,1.005,1,1,0.25125,1,1,1,0,0,0,0.992257187118683,0.980478327706823,0.999097240366241,0.131243662204644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301146604208286,0.301143082380765,0.301143082380765,764.015,2537.02,600,0.504927079227434,1281,1,"DC-SBM",0,0,NA,-1.24330574860096,2.79892671544274,0.444208039367794,-2.4361601244259,1.48481508248612,1.64071617614961,-1.19285437582494,2.85416851395456,0.417934109353687,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep008_SST_clean_SST_K4_kappa_2_strong_seed1015.csv",8,"kappa_2"
"WST","WST",4,4,4.36166666666667,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.912878388355659,0.28968586609036,-3395.7207779771,45.5914658876425,87.6269268114538,3.59267001535798,6791.4415559542,91.182931775285,0.0101694915254237,18,1.15480583017159,0.144499289008375,1770,349.156,1017,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.499394673123487,0,0.924999999999997,227.056162826825,0.0157438263579584,1,1,1,0,NA,0.594430992736078,0.25,0.75,43.7803364426596,0.0280502394286415,1,1,1,0,NA,0.75181598062954,0.5,1,45.3320498946107,0.0277751230734676,0.825697566879973,0.801784299596583,0.84632532129857,208.51744787696,0.000791595966970115,1,1,1,0,NA,0.499394673123487,0,0.924999999999997,227.056162826825,0.0157438263579584,1,1,1,0,NA,0.594430992736078,0.25,0.75,43.7803364426596,0.0280502394286415,0.882566585956416,0.5,1,85.9728197553706,0.0219426987170354,0.674939467312349,0.25,1,47.4032273285118,0.0348157069760216,4,4,3.53026634382567,1,1,0.882566585956416,1,1,1,0,0,0,0.888182849342136,0.839980540891021,0.932303488392722,1.92502488813877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145335281878125,0.142045454545455,0.151470602763232,282.48,1943.355,413,0.586652871184687,1134,3,"DC-SBM",-7.01880510771707,2.36569791526071,2.96690674766206,-4.97840504670285,4.37355174483925,1.13829796402371,-7.01880510771707,2.36569791526071,2.96690674766206,-2.04040006101422,3.4146078967932,0.597550325743242,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep008_WST_clean_WST_K4_kappa_2_strong_seed1016.csv",8,"kappa_2"
"WST","SST",4,4,4.43833333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.912878388355659,0.28968586609036,-3390.7423729304,46.3356884086296,83.2652102558301,3.4764587861399,6781.48474586079,92.6713768172592,0.0265536723163842,47,1.29985437198855,0.157164475138419,1770,1339.964,1018,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.571621621621622,0.25,0.75,110.668470062028,0.0145136038650689,0.997972972972973,1,1,370,0.00150921806781624,0.752252252252252,0.5,1,60.8326216568662,0.0148386659413446,0.852677821806404,0.837365757991328,0.86829695216746,287.820573680212,0.000473274482274318,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.571621621621622,0.25,0.75,110.668470062028,0.0145136038650689,0.917567567567568,0.75,1,90.1018031869043,0.0139669704339499,0.699324324324324,0.25,1,64.1300203100459,0.0210517700508039,4,4,3.67567567567568,1,1,0.918918918918919,1,1,1,0,0,0,0.905736594608007,0.862525076420917,0.942489586638405,1.89558674576684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143080873801884,0.140250260688217,0.146071806988617,277.896666666667,1942.045,370,0.586652871184687,1134,2,"DC-SBM",-2.04040006101422,3.4146078967932,0.597550325743242,-4.97840504670285,4.37355174483925,1.13829796402371,-7.01880510771707,2.36569791526071,2.96690674766206,-2.04040006101422,3.4146078967932,0.597550325743242,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep008_WST_clean_WST_K4_kappa_2_strong_seed1016.csv",8,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.912878388355659,0.28968586609036,-3388.70197286938,46.1452349497209,78.5265948336865,3.11674833137753,6777.40394573876,92.2904698994418,0.00112994350282486,2,0.969471844598126,0.0810764985429139,1770,104.82,1019,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.464583333333333,0,1,519.787162209991,0.0115011905871477,1,1,1,0,NA,0.576666666666667,0.25,0.75,128.131691699947,0.0138503701814562,1,1,1,0,NA,0.752916666666667,0.5,1,115.428749116361,0.0121105588977837,0.844154476962918,0.825394625157947,0.862387010456802,600,0.000394424205413263,1,1,1,0,NA,0.464583333333333,0,1,519.787162209991,0.0115011905871477,1,1,1,0,NA,0.576666666666667,0.25,0.75,128.131691699947,0.0138503701814562,0.927916666666667,0.5,1,92.3668175065237,0.0162971571956994,0.7075,0.25,1,98.9647766847847,0.0183294759693339,4,4,3.71166666666667,1,1,0.927916666666667,1,1,1,0,0,0,0.886678651510701,0.839667658970128,0.93131325503054,2.24993816581101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143395116906863,0.140250260688217,0.145801133436373,277.306666666667,1933.82333333333,600,0.586652871184687,1134,1,"DC-SBM",0,0,NA,-4.97840504670285,4.37355174483925,1.13829796402371,-7.01880510771707,2.36569791526071,2.96690674766206,-2.04040006101422,3.4146078967932,0.597550325743242,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep008_WST_clean_WST_K4_kappa_2_strong_seed1016.csv",8,"kappa_2"
"SST","WST",4,4,4.315,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4361.0556313515,46.582971048191,79.4078611920178,3.03446742938807,8722.111262703,93.1659420963819,0.0192090395480226,34,1.14855558390252,0.146639462925451,1770,352.538,1018,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.964449541284404,0.75,1,433.168300081519,0.00464981676446365,1,1,1,0,NA,1,1,1,0,NA,0.920107033639144,0.5,1,436,0.00866644342510358,0.796636085626911,0,1,361.439028227148,0.0205782362160478,0.654269555203673,0.634015776417071,0.673016533531862,436,0.000472171657860712,0.997706422018349,1,1,436,0.00161993932827197,0.963302752293578,0.75,1,545.618304065338,0.00443237350878003,1,1,1,0,NA,1,1,1,0,NA,0.454128440366972,0.25,0.5,358.609621788078,0.00511577174716612,0.39908256880734,0,0.5,362.814422251003,0.01020453232796,3.99082568807339,4,1.98165137614679,0.997706422018349,1,0.495412844036697,1,1,1,0,0,0,0.988374368680294,0.974322689053364,0.998209301251897,0.0914177769339687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344905988668358,0.343218806509946,0.348618870971443,960.711666666667,2785.37333333333,436,0.601728483975513,1671,3,"DC-SBM",-2.32170119209695,0.959904554613986,2.41867921236252,-0.820470536112225,2.20757907820999,0.37166076821923,-2.32170119209695,0.959904554613986,2.41867921236252,-1.50123065598473,2.60066489617758,0.577248786720355,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep009_SST_clean_SST_K4_kappa_2_strong_seed1017.csv",9,"kappa_2"
"SST","SST",4,4,4.03833333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4360.23516081539,46.6446592440459,73.9414363477022,3.14557536279661,8720.47032163078,93.2893184880918,0.00734463276836158,13,1.27169306816304,0.122941893751229,1770,1439.336,1019,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.866117850953206,0.5,1,577,0.00921467784818463,0.701906412478336,0,1,801.062001906621,0.0158712412627418,0.655848408709979,0.638352446540364,0.67455675533969,577,0.000381044844739517,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.430675909878683,0.25,0.5,577,0.00482177932696497,0.351819757365685,0,0.5,577,0.00935410957266913,4,4,1.99133448873484,1,1,0.497833622183709,1,1,1,0,0,0,0.993649963866745,0.979960740008996,0.999842280847947,0.0315956531942911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.344276395157082,0.343218806509946,0.34558840591747,955.34,2774.90666666667,577,0.601728483975513,1671,2,"DC-SBM",-1.50123065598473,2.60066489617758,0.577248786720355,-0.820470536112225,2.20757907820999,0.37166076821923,-2.32170119209695,0.959904554613986,2.41867921236252,-1.50123065598473,2.60066489617758,0.577248786720355,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep009_SST_clean_SST_K4_kappa_2_strong_seed1017.csv",9,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4358.73393015941,46.5202688487252,73.7977042457183,2.78455298729918,8717.46786031881,93.0405376974504,0.00508474576271186,9,1.19294711807868,0.100296378547338,1770,42.1600000000008,1020,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.966666666666667,0.75,1,600,0.00352206390480192,1,1,1,0,NA,1,1,1,0,NA,0.948333333333333,0.5,1,600,0.00621859574474356,0.855,0,1,511.652709320128,0.0152616831075151,0.658687450612276,0.640571566547463,0.677899577679921,600,0.000382432561529207,0.995833333333333,1,1,256.598237420333,0.00283986449826435,0.9625,0.75,1,599.999999999999,0.00392303883779798,1,1,1,0,NA,1,1,1,0,NA,0.466666666666667,0.25,0.5,498.983451552875,0.00380762847690191,0.4275,0,0.5,511.652709320128,0.00763084155375756,3.98333333333333,4,1.97,0.995833333333333,1,0.4925,1,1,1,0,0,0,0.987844126088429,0.974177085276758,0.997562950046005,0.108545377904449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34448021578505,0.343218806509946,0.345526982977182,955.666666666667,2774.225,600,0.601728483975513,1671,1,"DC-SBM",0,0,NA,-0.820470536112225,2.20757907820999,0.37166076821923,-2.32170119209695,0.959904554613986,2.41867921236252,-1.50123065598473,2.60066489617758,0.577248786720355,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep009_SST_clean_SST_K4_kappa_2_strong_seed1017.csv",9,"kappa_2"
"WST","WST",4,4,4.26166666666667,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.912592592592593,0.353359335021421,-4388.67360642483,46.1114880321725,83.8250658574911,2.9183661168356,8777.34721284966,92.2229760643451,0.0101694915254237,18,1.28815677555971,0.136767881447475,1770,338.901000000001,1019,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.364790286975717,0,0.5,379.795396353681,0.00778566771459437,1,1,1,0,NA,0.498896247240618,0.5,0.5,453,0.000779607229921635,0.969646799116998,0.75,1,24.1068870907907,0.0168765810234706,0.300036791758646,0,0.666666666666667,25.1765159503502,0.0365963115138334,0.794203397641961,0.777482407933201,0.807356319852641,453,0.00034759790716974,1,1,1,0,NA,0.364790286975717,0,0.5,379.795396353681,0.00778566771459437,1,1,1,0,NA,0.498896247240618,0.5,0.5,453,0.000779607229921635,0.831677704194261,0.75,1,94.6585454833458,0.0125398239146773,0.242825607064018,0,0.5,37.58312893185,0.0222556507792285,4,4,3.44591611479029,1,1,0.861479028697572,1,1,1,0,0,0,0.859589627493327,0.810380749347552,0.907069974706261,1.85995027098133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189620617440574,0.188036907413299,0.195384049898829,598.611666666667,3156.63,453,0.280406478247063,883,2,"DC-SBM",-2.78978748691679,1.60234026312631,1.74107057727781,18.4287200601684,7.61290372189617,2.42072154507404,-2.78978748691679,1.60234026312631,1.74107057727781,-21.2185075470852,7.75245879777156,2.73700358822732,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep009_WST_clean_WST_K4_kappa_2_strong_seed1018.csv",9,"kappa_2"
"WST","SST",4,4,4.14166666666667,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.867436758214163,0.531643186541313,-4407.102326485,47.1502156898128,76.0449752152759,2.62218805943516,8814.20465296999,94.3004313796256,0.0209039548022599,37,1.64598940406624,0.138180061618442,1770,1429.982,1020,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.498065764023211,0.5,0.5,322.318552709949,0.00122128187664677,0.994358478401032,1,1,517,0.00169701698386327,0.242585428755642,0,0.333333333333333,61.0168939192666,0.0113291076723889,0.811712324500167,0.797643827338956,0.824624642429238,517,0.000298241663407318,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.498065764023211,0.5,0.5,322.318552709949,0.00122128187664677,0.961315280464217,0.75,1,16.7912469196426,0.023044867463074,0.231141199226306,0,0.25,284.529296466919,0.00470755622058116,4,4,3.86653771760155,1,1,0.966634429400387,1,1,1,0,0,0,0.884052770039757,0.848207820002234,0.920928708689292,1.54515054720233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18828843873352,0.187796395826747,0.190085706606188,592.463333333333,3146.54666666667,517,0.27966910594973,879,3,"DC-SBM",-21.2185075470852,7.75245879777156,2.73700358822732,18.4287200601684,7.61290372189617,2.42072154507404,-2.78978748691679,1.60234026312631,1.74107057727781,-21.2185075470852,7.75245879777156,2.73700358822732,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep009_WST_clean_WST_K4_kappa_2_strong_seed1018.csv",9,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.912592592592593,0.353359335021421,-4385.88381893791,46.3702730551112,78.8064472833615,2.70843931976919,8771.76763787582,92.7405461102225,0.00282485875706215,5,1.77077597519097,0.0987806015487943,1770,27.9269999999997,1021,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.366666666666667,0,0.5,600,0.00625984663045067,1,1,1,0,NA,0.494166666666667,0.5,0.5,125.297202205194,0.00337437318580318,0.987916666666667,0.75,1,310.418521371423,0.00318950379815031,0.378194444444444,0,0.666666666666667,179.683366381323,0.013458038466295,0.80196176826961,0.788390764609829,0.8162900308355,600,0.000304746427164935,1,1,1,0,NA,0.366666666666667,0,0.5,600,0.00625984663045067,1,1,1,0,NA,0.494166666666667,0.5,0.5,125.297202205194,0.00337437318580318,0.786666666666667,0.75,1,113.617659772539,0.00963529322866721,0.290416666666667,0,0.5,200.341333737922,0.00887742663186354,4,4,3.19166666666667,1,1,0.797916666666667,1,1,1,0,0,0,0.861034093275482,0.815063404702575,0.907836109399743,1.97112978576374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188765868975248,0.188036907413299,0.19064364476537,594.176666666667,3147.68666666667,600,0.280406478247063,883,1,"DC-SBM",0,0,NA,18.4287200601684,7.61290372189617,2.42072154507404,-2.78978748691679,1.60234026312631,1.74107057727781,-21.2185075470852,7.75245879777156,2.73700358822732,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep009_WST_clean_WST_K4_kappa_2_strong_seed1018.csv",9,"kappa_2"
"SST","WST",4,4,4.16,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4368.75929719756,46.4056812429002,75.7283189035528,2.58328089083721,8737.51859439511,92.8113624858005,0.00847457627118644,15,1.39181349138074,0.121460382662479,1770,333.133,1020,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.99261811023622,0.75,1,306.900821898068,0.00257886711146358,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.401246719160105,0,0.662499999999994,508,0.0100695915032926,0.714400796800919,0.697101819015203,0.733249021460386,508,0.000407738494886494,1,1,1,0,NA,0.99261811023622,0.75,1,306.900821898068,0.00257886711146358,1,1,1,0,NA,1,1,1,0,NA,0.919291338582677,0.5,1,295.296144404914,0.00814856182480905,0.382381889763779,0,0.5,507.999999999998,0.00917046937484545,4,4,3.67716535433071,1,1,0.919291338582677,1,1,1,0,0,0,0.994970245451645,0.984224732441557,0.999632741956128,0.0520689806139933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280224778640174,0.279380717804363,0.28508790991494,798.846666666667,2850.62,508,0.369106263194933,1049,3,"SST",-4.36115977994086,1.80331652393242,2.41841059074347,-4.36115977994086,1.80331652393242,2.41841059074347,-2.35168662115211,1.1920396516992,1.97282583494591,2.00947315878875,1.60715264689449,1.25033123808847,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep010_SST_clean_SST_K4_kappa_2_strong_seed1019.csv",10,"kappa_2"
"SST","SST",4,4,4.00666666666667,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4364.39813741761,46.6523706594128,68.3987427109957,2.45555639498636,8728.79627483523,93.3047413188257,0.00621468926553672,11,1.48430105385345,0.100462377429764,1770,1372.068,1021,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.427153243847875,0,0.5,538.63787726573,0.00811019666638758,0.722379899307443,0.704802003664074,0.73811770969004,518.030400293723,0.000366769559630376,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.938338926174497,0.5,1,595.999999999999,0.00538843019950908,0.413171140939597,0,0.5,536.515616277002,0.00787938587524898,4,4,3.75335570469799,1,1,0.938338926174497,1,1,1,0,0,0,0.997507110391761,0.991528301996195,0.999933548993714,0.0252271622324056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279636913916164,0.279380717804363,0.280831571529246,794.561666666667,2841.40666666667,596,0.369106263194933,1049,1,"SST",0,0,NA,-4.36115977994086,1.80331652393242,2.41841059074347,-2.35168662115211,1.1920396516992,1.97282583494591,2.00947315878875,1.60715264689449,1.25033123808847,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep010_SST_clean_SST_K4_kappa_2_strong_seed1019.csv",10,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4366.4076105764,46.5458064228551,71.5316392515751,2.49333419573974,8732.81522115281,93.0916128457101,0.00508474576271186,9,1.39546647150264,0.0944923079459768,1770,28.9849999999997,1022,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.99,0.75,1,600,0.00200166875289774,1,1,1,0,NA,1,1,1,0,NA,0.999444444444444,1,1,600,0.000555555555555559,0.395,0,0.5,521.077733843103,0.0093167952435471,0.722005786728126,0.7017220161897,0.742478412716574,600,0.000416743452802022,1,1,1,0,NA,0.99,0.75,1,600,0.00200166875289774,1,1,1,0,NA,1,1,1,0,NA,0.929583333333333,0.5,1,600,0.00526493313925834,0.385,0,0.5,517.40622812072,0.00906002333491867,4,4,3.72,1,1,0.93,1,1,1,0,0,0,0.994298386679265,0.981722643145631,0.999590926350692,0.0627698540573861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279718243929413,0.279380717804363,0.280831571529246,794.676666666667,2840.99333333333,600,0.369106263194933,1049,2,"SST",-2.00947315878875,1.60715264689449,1.25033123808847,-4.36115977994086,1.80331652393242,2.41841059074347,-2.35168662115211,1.1920396516992,1.97282583494591,2.00947315878875,1.60715264689449,1.25033123808847,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep010_SST_clean_SST_K4_kappa_2_strong_seed1019.csv",10,"kappa_2"
